,param_noise,measurement_noise,accuracy,precision,output_variance
130,0.06666744444444445,0.2,1.1027759490318072,0.09481302672945839,11.26387545575114
131,0.06666744444444445,0.2,1.6612078935823034,0.19358178533492634,11.041510965095545
132,0.06666744444444445,0.2,1.2440995736001266,0.3533277207503247,11.480810930499192
133,0.06666744444444445,0.2,1.4468137041398579,0.32110669966781447,10.730276635358962
134,0.06666744444444445,0.2,1.6204650549840318,0.17563481152788385,10.418347096733068
135,0.06666744444444445,0.23333333333333334,1.4773871164204513,0.17375199397011895,10.957637661417747
136,0.06666744444444445,0.23333333333333334,1.704357890992786,0.22440237587862083,10.891641532906542
137,0.06666744444444445,0.23333333333333334,1.8000153466348443,0.36782269723224265,11.279106864261337
138,0.06666744444444445,0.23333333333333334,2.288292872395436,0.2691579294229275,10.87021671786314
139,0.06666744444444445,0.23333333333333334,1.0758430854556793,0.08906183205639832,10.829296924219616
140,0.06666744444444445,0.26666666666666666,1.044044126111412,0.08413732421077864,10.891001299264609
141,0.06666744444444445,0.26666666666666666,1.087534219830415,0.05789801138948157,11.179210681671467
142,0.06666744444444445,0.26666666666666666,1.3836222431710088,0.23555120470385618,11.549280512463433
143,0.06666744444444445,0.26666666666666666,1.501704360365729,0.24655465800268694,10.77510886832675
144,0.06666744444444445,0.26666666666666666,0.8820295659703256,0.051384727159202996,11.189515565559521
145,0.06666744444444445,0.3,1.8470923272556055,0.33928006730823357,11.076133629700113
146,0.06666744444444445,0.3,0.905574309992323,0.025608125649556304,11.213928978288465
147,0.06666744444444445,0.3,1.2103363640197997,0.023179625621277643,11.468391917512937
148,0.06666744444444445,0.3,1.9744472849623396,0.24162357585842423,12.117779123019114
149,0.06666744444444445,0.3,1.7977736448582224,0.2622957917998787,11.625530653954614
150,0.10000066666666667,0.0,1.5912963851382484,0.1846736869619685,12.066424102537816
151,0.10000066666666667,0.0,1.6412799653796593,0.17725849707660207,12.06682415898742
152,0.10000066666666667,0.0,1.0191869924954153,0.06240365682411958,12.311725314698677
153,0.10000066666666667,0.0,1.5734949609752606,0.12504213603402276,11.807326513791704
154,0.10000066666666667,0.0,1.6969761929108187,0.22693470853639633,12.04575457729457
155,0.10000066666666667,0.03333333333333333,1.013747337862922,0.03974454430986165,12.326590616055448
156,0.10000066666666667,0.03333333333333333,1.2511334921075778,0.041186792273331406,12.36054114834812
157,0.10000066666666667,0.03333333333333333,1.4491191763708948,0.10465707075277894,11.505893840594455
158,0.10000066666666667,0.03333333333333333,1.762291281201608,0.35493080159761214,11.92101365410294
159,0.10000066666666667,0.03333333333333333,1.8562531777129783,0.12552038170362864,12.113786996171743
160,0.10000066666666667,0.06666666666666667,1.694759673763971,0.24361091799820397,12.079253012369456
161,0.10000066666666667,0.06666666666666667,1.6444009851163812,0.2218498246290679,12.171994772521247
162,0.10000066666666667,0.06666666666666667,1.7046546374350395,0.24025355681986463,12.202368792186144
163,0.10000066666666667,0.06666666666666667,1.4705774702568049,0.3568205331383468,11.603576640956014
164,0.10000066666666667,0.06666666666666667,1.449216821963892,0.3876307040162227,11.600345642828179
165,0.10000066666666667,0.1,1.6687244005273714,0.21184229391438195,12.148301568668252
166,0.10000066666666667,0.1,1.0953637853626113,0.07384510659241868,12.763601173128993
167,0.10000066666666667,0.1,1.4767865875136201,0.33727210897900567,11.839521962765424
168,0.10000066666666667,0.1,1.2324611890060508,0.09044051468822815,12.680907905543577
169,0.10000066666666667,0.1,1.040993820592891,0.08875997919318195,12.410576693063478
170,0.10000066666666667,0.13333333333333333,1.1554183392641515,0.08327410385098953,12.38003521196028
171,0.10000066666666667,0.13333333333333333,1.855218018916987,0.4131613689348238,12.315025057281874
172,0.10000066666666667,0.13333333333333333,1.8904989092474347,0.4066609944195928,12.558963283140248
173,0.10000066666666667,0.13333333333333333,1.4707726150783396,0.34386746961532666,11.962872101833153
174,0.10000066666666667,0.13333333333333333,1.4532850679898957,0.36676609393021103,11.799870430936785
175,0.10000066666666667,0.16666666666666666,1.4507343350569775,0.3782516023318809,11.655350271066823
176,0.10000066666666667,0.16666666666666666,1.4708697514167086,0.33985088635749106,11.764423457970544
177,0.10000066666666667,0.16666666666666666,1.4023214224941405,0.19798490703275498,11.762722369868033
178,0.10000066666666667,0.16666666666666666,1.6863356310024527,0.43540019516748135,12.660202581067173
179,0.10000066666666667,0.16666666666666666,1.6963535730375021,0.19545211179884647,12.480011762096309
180,0.10000066666666667,0.2,1.4627818305594762,0.35202315233630843,11.931352150257542
181,0.10000066666666667,0.2,1.4957641749891197,0.2908637547168272,12.228443624546582
182,0.10000066666666667,0.2,1.4928541347467215,0.3057100855765107,12.351955883238649
183,0.10000066666666667,0.2,1.790348567211544,0.27558857871471537,12.245081295612348
184,0.10000066666666667,0.2,1.539520585895969,0.2843423985855302,12.25954763536923
185,0.10000066666666667,0.23333333333333334,1.0476294087720321,0.2775056463561999,12.598317423990082
186,0.10000066666666667,0.23333333333333334,1.7822885943738738,0.24481573937865828,12.695547664168584
187,0.10000066666666667,0.23333333333333334,0.9321345169155467,0.26120893558357605,12.665985539867766
188,0.10000066666666667,0.23333333333333334,1.5752145884783892,0.36509043835747224,12.472831812325392
189,0.10000066666666667,0.23333333333333334,1.5271310843219725,0.2613901420630956,12.185778509728397
190,0.10000066666666667,0.26666666666666666,1.0426713623019281,0.0770197840823384,13.060711902071859
191,0.10000066666666667,0.26666666666666666,1.4941281397910886,0.11419790022715386,13.233577327436652
192,0.10000066666666667,0.26666666666666666,1.3412805456243073,0.06215535471195849,13.789866297459092
193,0.10000066666666667,0.26666666666666666,1.1248636927155606,0.0466523650495354,14.325243992581228
194,0.10000066666666667,0.26666666666666666,1.5288102831770491,0.22187667483640253,13.627351665640724
195,0.10000066666666667,0.3,1.3251374119243953,0.30314226158291996,13.73777834137978
196,0.10000066666666667,0.3,1.7916210531661836,0.4103934331906757,14.511025160306746
197,0.10000066666666667,0.3,1.194900717619167,0.06951325126065723,15.350283703207417
198,0.10000066666666667,0.3,1.7675659788512885,0.18908675395811575,15.469164971283849
199,0.10000066666666667,0.3,1.5283205124975463,0.41048137278827507,15.460847264206569
200,0.1333338888888889,0.0,0.9779521942617856,0.021047848539195925,15.960397192649431
201,0.1333338888888889,0.0,1.0932510969408986,0.05862964819761165,15.958445670035609
202,0.1333338888888889,0.0,1.9310538901024208,0.23444090355247238,15.70495251101286
203,0.1333338888888889,0.0,1.9435486335091832,0.24232333450738022,15.704078875880516
204,0.1333338888888889,0.0,1.7759397881689327,0.17751022267165664,15.611259903692163
205,0.1333338888888889,0.03333333333333333,1.822193853477156,0.1971098801679114,15.59243217717254
206,0.1333338888888889,0.03333333333333333,1.9230409891594384,0.22324126881721054,15.72635602862318
207,0.1333338888888889,0.03333333333333333,0.9757082039346501,0.025855252135659205,15.968972696111006
208,0.1333338888888889,0.03333333333333333,1.9084965761055022,0.21320653435855105,15.685051476029933
209,0.1333338888888889,0.03333333333333333,1.8671122054227278,0.23582794715305444,15.655768995579361
210,0.1333338888888889,0.06666666666666667,1.5279534401095236,0.420423858594479,15.471652887366702
211,0.1333338888888889,0.06666666666666667,1.9091015026305445,0.18948235051850365,15.67688339718857
212,0.1333338888888889,0.06666666666666667,1.3779315100632046,0.5263259620351343,14.56806571472227
213,0.1333338888888889,0.06666666666666667,1.5498596468082648,0.430937913439594,15.404696937688787
214,0.1333338888888889,0.06666666666666667,1.896985583555146,0.17572569953850845,15.767347341235698
215,0.1333338888888889,0.1,1.9112654578231911,0.41077988703165164,15.303703939447797
216,0.1333338888888889,0.1,1.7530049983290328,0.4549128656392407,15.027932644074685
217,0.1333338888888889,0.1,,,
218,0.1333338888888889,0.1,1.6886444286193105,0.5098460833141384,15.325619427305764
219,0.1333338888888889,0.1,1.7349322600816444,0.4581966286635518,15.321665244097508
220,0.1333338888888889,0.13333333333333333,1.890726501846443,0.23909684851778165,16.165868733196007
221,0.1333338888888889,0.13333333333333333,1.879597009068846,0.18850445057714293,16.181569554600394
222,0.1333338888888889,0.13333333333333333,1.9071482208773642,0.2613523681289279,16.30711086709688
223,0.1333338888888889,0.13333333333333333,1.8969447988153538,0.24986336606907586,16.302454279335315
224,0.1333338888888889,0.13333333333333333,1.7297879297631569,0.09587365113300893,16.408403236941396
225,0.1333338888888889,0.16666666666666666,1.9312058625110666,0.35348256184427884,16.58962500328099
226,0.1333338888888889,0.16666666666666666,1.2097701011209943,0.04864114554623324,16.964875849528294
227,0.1333338888888889,0.16666666666666666,1.2412994916558462,0.416836153078735,15.32978909295894
228,0.1333338888888889,0.16666666666666666,1.1376047553374273,0.033829383891319724,16.83937737676756
229,0.1333338888888889,0.16666666666666666,1.3705626908666233,0.39825824397807524,15.282409963333132
230,0.1333338888888889,0.2,1.1131438986596423,0.39916634099594916,16.528254491768692
231,0.1333338888888889,0.2,1.9146173786769167,0.29963564858516034,16.000922113195905
232,0.1333338888888889,0.2,1.9055678338639763,0.29177855265504876,16.064039692679767
233,0.1333338888888889,0.2,1.1100118582645024,0.2649818014087915,15.539714573389624
234,0.1333338888888889,0.2,0.9239605009044453,0.20252370909182438,15.517385536381306
235,0.1333338888888889,0.23333333333333334,1.7065406000045864,0.15766351197208683,16.3056905918924
236,0.1333338888888889,0.23333333333333334,1.9039485230154152,0.26728152964872653,16.166418492265738
237,0.1333338888888889,0.23333333333333334,1.1383538179505728,0.33663067248333184,15.447581380130423
238,0.1333338888888889,0.23333333333333334,1.9172683457176725,0.33193391145262185,16.529782632033324
239,0.1333338888888889,0.23333333333333334,1.5367115423336288,0.026830538449472124,16.990724446512903
240,0.1333338888888889,0.26666666666666666,1.8927912801591054,0.33364950840644175,16.665464864793424
241,0.1333338888888889,0.26666666666666666,0.9019681117195794,0.16298155211375737,16.177046527732642
242,0.1333338888888889,0.26666666666666666,1.5413498616323449,0.11110259987207007,17.52193333190248
243,0.1333338888888889,0.26666666666666666,1.3683256491050864,0.20609988923595257,16.71270513382051
244,0.1333338888888889,0.26666666666666666,1.3697812400803808,0.1925976866794154,17.8149742793478
245,0.1333338888888889,0.3,1.501780476654754,0.3859949047423184,18.88279597371973
246,0.1333338888888889,0.3,1.0309778198631308,0.23567453006820782,18.157217626764705
247,0.1333338888888889,0.3,2.100745497748621,0.36206936170330295,19.46292293978528
248,0.1333338888888889,0.3,1.1662058681829408,0.05797352864143954,20.06342626855845
249,0.1333338888888889,0.3,1.6768697861216608,0.09736410358467956,19.010397780913216
250,0.16666711111111113,0.0,1.6668360912987648,0.10632712739423636,19.01036943463137
251,0.16666711111111113,0.0,1.0320145134087175,0.2888297434307934,19.109162797960273
252,0.16666711111111113,0.0,1.664354267701022,0.1096822900682899,19.010303869175992
253,0.16666711111111113,0.0,1.622557305945013,0.1581648753423804,19.010496720402177
254,0.16666711111111113,0.0,1.6682654635742646,0.10427716991576527,19.01039573838182
255,0.16666711111111113,0.03333333333333333,1.4805280439281445,0.3077156656862559,19.832238250135752
256,0.16666711111111113,0.03333333333333333,1.0560361078006344,0.23983180240120736,19.188337001367934
257,0.16666711111111113,0.03333333333333333,1.6681764712332234,0.10156235027343159,19.097306975146125
258,0.16666711111111113,0.03333333333333333,1.6689505252553125,0.10280347974721442,19.067805794487832
259,0.16666711111111113,0.03333333333333333,1.9006038972091457,0.3147413203808085,20.012453425948767
260,0.16666711111111113,0.06666666666666667,1.6524467090858106,0.11577769444999197,19.225727934054596
261,0.16666711111111113,0.06666666666666667,1.2018883440048422,0.04702447046093008,20.565114022166867
262,0.16666711111111113,0.06666666666666667,1.6467283851667573,0.12546534005071716,19.305124393114532
263,0.16666711111111113,0.06666666666666667,1.2983412584999285,0.22093538568438484,19.4437983467784
264,0.16666711111111113,0.06666666666666667,1.47667411156127,0.27711643530122093,20.11514410788151
265,0.16666711111111113,0.1,1.2369570456383137,0.21709099769293488,19.777036750535633
266,0.16666711111111113,0.1,1.0960826305082814,0.2661913248692284,19.905112164265674
267,0.16666711111111113,0.1,1.4005594847641851,0.18644272884106092,19.768852377006205
268,0.16666711111111113,0.1,1.125451038402369,0.252715093836964,19.974384127541736
269,0.16666711111111113,0.1,,,
270,0.16666711111111113,0.13333333333333333,1.193661936269291,0.20653221673366015,20.00394135783214
271,0.16666711111111113,0.13333333333333333,1.5483802177504586,0.2687978948377043,19.98544814916462
272,0.16666711111111113,0.13333333333333333,1.510129036542665,0.1154357528595374,20.036236844015423
273,0.16666711111111113,0.13333333333333333,1.478793162200928,0.26200535683692366,20.42566006247733
274,0.16666711111111113,0.13333333333333333,1.6474971705913977,0.07000279928699603,20.353425725015356
275,0.16666711111111113,0.16666666666666666,1.024877868817064,0.0813646670208042,21.237352734898803
276,0.16666711111111113,0.16666666666666666,1.6670564562912025,0.07784882816976524,20.041721419537378
277,0.16666711111111113,0.16666666666666666,1.123160045369441,0.06450269643457207,20.975406443466763
278,0.16666711111111113,0.16666666666666666,1.9697654639424347,0.1768388576152139,20.876884015212863
279,0.16666711111111113,0.16666666666666666,1.9211217431733847,0.150592098483494,20.972111688750637
280,0.16666711111111113,0.2,1.710722029611019,0.17543755325775515,20.14303624440567
281,0.16666711111111113,0.2,0.9335484694710497,0.08395529603053631,21.066805083965495
282,0.16666711111111113,0.2,1.9121201447904952,0.13944735013419016,20.947470527413394
283,0.16666711111111113,0.2,1.092098527593591,0.08892994733493689,20.606832747752627
284,0.16666711111111113,0.2,1.0010025645118874,0.05226629754925014,21.282448021762868
285,0.16666711111111113,0.23333333333333334,0.7034831875558197,0.05850081969801144,21.154020399157496
286,0.16666711111111113,0.23333333333333334,1.5889518303772596,0.2628836706716108,20.564315622032417
287,0.16666711111111113,0.23333333333333334,0.8975409230505196,0.08583832917627687,21.796268978843337
288,0.16666711111111113,0.23333333333333334,1.0852943013758967,0.2088654953669123,21.825908726588874
289,0.16666711111111113,0.23333333333333334,0.8321837881674279,0.07134798661208784,21.92491397841139
290,0.16666711111111113,0.26666666666666666,0.8558913459406114,0.09151405515802083,22.335604005717087
291,0.16666711111111113,0.26666666666666666,0.7627847189728133,0.040176105857538225,22.10651470263499
292,0.16666711111111113,0.26666666666666666,0.8022370751774176,0.07532971363629128,22.631754921743628
293,0.16666711111111113,0.26666666666666666,0.8657224739895497,0.07606787754298326,23.67195772376341
294,0.16666711111111113,0.26666666666666666,1.5597249147078862,0.15498384665573367,22.3879781934373
295,0.16666711111111113,0.3,0.70898936325915,0.036878515063775076,24.080054924875306
296,0.16666711111111113,0.3,1.6975548135882474,0.1350049660722053,23.621298863007585
297,0.16666711111111113,0.3,1.51103309106173,0.3290619730695416,24.891519163522034
298,0.16666711111111113,0.3,1.675049866729077,0.5079437795994627,25.12290750196914
299,0.16666711111111113,0.3,0.7009224983463368,0.044582431554781074,25.619018133338397
300,0.20000033333333334,0.0,0.9487354769374686,0.08571208160888345,25.64971365082771
301,0.20000033333333334,0.0,0.7781365610344377,0.027375224269874807,25.61171331919875
302,0.20000033333333334,0.0,1.6664138183519022,0.2430918549681342,25.33488873556327
303,0.20000033333333334,0.0,1.5706290441996758,0.28647546095149784,24.013438832993813
304,0.20000033333333334,0.0,1.5762854824372217,0.28394497075365555,24.009032322518067
305,0.20000033333333334,0.03333333333333333,1.5742898715263,0.28436039317334755,23.98662400873291
306,0.20000033333333334,0.03333333333333333,0.8586949287931468,0.04978588327138,25.53902934255302
307,0.20000033333333334,0.03333333333333333,0.749215512248279,0.030442906713234116,25.490785001493954
308,0.20000033333333334,0.03333333333333333,1.342705873147177,0.24910467889459467,24.86393330042209
309,0.20000033333333334,0.03333333333333333,1.5616589720347112,0.27802748346552303,23.86806858461054
310,0.20000033333333334,0.06666666666666667,1.558764990783201,0.27601693543091205,23.895476994392418
311,0.20000033333333334,0.06666666666666667,0.7858167712015364,0.04925043703744813,25.51338008993095
312,0.20000033333333334,0.06666666666666667,1.5485257425281014,0.29125816469283305,23.932121145982677
313,0.20000033333333334,0.06666666666666667,0.7667556833314848,0.06855957708935391,25.61785537905078
314,0.20000033333333334,0.06666666666666667,0.8010974431632918,0.027587189514838968,25.61948980592714
315,0.20000033333333334,0.1,1.5506333101234528,0.29533997900393477,24.00995553412629
316,0.20000033333333334,0.1,0.9307106055282953,0.08267179279969354,25.91568776808056
317,0.20000033333333334,0.1,1.566746901910653,0.29881345685445754,24.240747185645137
318,0.20000033333333334,0.1,0.7803818293659865,0.0724528860377828,26.131000171598245
319,0.20000033333333334,0.1,1.0597157702893991,0.08663067610401608,26.166152728055767
320,0.20000033333333334,0.13333333333333333,1.5709969654524538,0.2875980533940375,24.197221911709523
321,0.20000033333333334,0.13333333333333333,1.6005545426466705,0.1719705102115224,25.710299674007846
