param_noise, measurement_noise, accuracy, precision, output_variance
9.999999999999999547e-07,9.999999999999999547e-07,9.999999999999999547e-07,9.999999999999999547e-07,1.333340000000000081e-01,1.333340000000000081e-01,1.333340000000000081e-01,1.333340000000000081e-01,2.666669999999999874e-01,2.666669999999999874e-01,2.666669999999999874e-01,2.666669999999999874e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01
0.000000000000000000e+00,3.333333333333333287e-02,6.666666666666666574e-02,1.000000000000000056e-01,0.000000000000000000e+00,3.333333333333333287e-02,6.666666666666666574e-02,1.000000000000000056e-01,0.000000000000000000e+00,3.333333333333333287e-02,6.666666666666666574e-02,1.000000000000000056e-01,0.000000000000000000e+00,3.333333333333333287e-02,6.666666666666666574e-02,1.000000000000000056e-01
8.806410078588136625e-03,5.684312638737055307e-02,1.996427506464631962e-02,2.893957467552619664e-02,2.994439719429154573e-02,2.345978643610887454e-02,1.869938339448733722e-01,9.854135240921402250e-02,9.963415011831902590e-02,1.334710056034995318e-01,1.110352194896650907e-01,9.949889678659676329e-02,3.819401959522259471e-01,7.233745593681942809e-01,8.056087024424461729e-02,9.711057876133230571e-02
1.892162637439564950e-06,2.463815275389354934e-05,7.041083554074555832e-05,1.486402011998985555e-05,3.033528252234503361e-05,4.363815773065129870e-05,1.556671994960271213e-03,1.545489261834189680e-03,1.722478285368572032e-03,3.890489272337952116e-03,3.328914767769414109e-03,3.220829518489692293e-04,6.645892120063186422e-03,2.293474078809995195e-02,4.941898676869823986e-04,1.549658086621062301e-03
2.337733840288321713e-04,3.426497795624703843e-03,1.244285648977818022e-02,4.281829731000670602e-02,4.281209483116512476e-02,4.292206886892643847e-02,5.663988330295018081e-02,7.685356511957638914e-02,7.685128031318638753e-02,8.025496438455152759e-02,8.346201203551531500e-02,9.467413878127516058e-02,1.026138940120342319e-01,1.777467705495432981e-01,1.089043811909110038e-01,1.507329573162262681e-01
