param_noise, measurement_noise, accuracy, precision, output_variance
9.999999999999999547e-07,9.999999999999999547e-07,2.999999999999999889e-01,2.999999999999999889e-01
0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000056e-01
1.155115738563979554e-02,4.005052819459110625e-01,3.988863342098454279e-01,7.996116664013664943e-01
2.111703631447426711e-06,1.116463552508630344e-02,1.113726224452567595e-02,4.805990771609400247e-02
2.458313396347222134e-04,2.696301855025846905e-02,2.696341731853836576e-02,6.821086391513858649e-02
