,joint_name,degrees_offset,variance,end_effector_accuracy,end_effector_precision
94,forearm_pitch,110,0.16248578290668814,1.0421977189607148,0.017598271413158558
95,forearm_pitch,115,0.1703378668341255,1.073037230567015,0.018655176237062834
96,forearm_pitch,120,0.17741819959275318,1.1018341548174821,0.01966990380213091
97,forearm_pitch,125,0.18365940939212505,1.1285336751300945,0.020634731418883362
98,forearm_pitch,130,0.1890079121087044,1.1530849674504355,0.021542316166577872
99,forearm_pitch,135,0.1934244959560199,1.1754412969981696,0.022385750777269817
100,forearm_pitch,140,0.19688458560342564,1.195560107229352,0.023158616204292104
101,forearm_pitch,145,0.1993781487431595,1.2134031008452284,0.02385503047507618
102,forearm_pitch,150,0.20090928239395767,1.2289363126933226,0.024469693456514938
103,forearm_pitch,155,0.20149547857788636,1.2421301744220306,0.024997927192175976
104,forearm_pitch,160,0.20116659770328899,1.2529595707656627,0.025435711504374667
105,forearm_pitch,165,0.19996361557745246,1.2614038873527758,0.02577971459015379
106,forearm_pitch,170,0.19793711346818885,1.2674470499468025,0.026027318378315827
107,forearm_pitch,175,0.19514567819600612,1.2710775550442746,0.026176638454525593
108,wrist_pitch,0,0.00026731202106855865,0.0,0.0
109,wrist_pitch,5,0.000799690003117152,0.019186019439056318,1.169239966473011e-06
110,wrist_pitch,10,0.0022909060074387203,0.03833551719964833,4.66806124374068e-06
111,wrist_pitch,15,0.004737465237754894,0.05741204112440245,1.0469835689236977e-05
112,wrist_pitch,20,0.008125902636229861,0.0763792779657892,1.85304082962247e-05
113,wrist_pitch,25,0.012432725924562852,0.09520112251045362,2.878843324005737e-05
114,wrist_pitch,30,0.017624528656372006,0.11384174630754136,4.1165840756948304e-05
115,wrist_pitch,35,0.023658262983016314,0.13226566587019084,5.556843130201035e-05
116,wrist_pitch,40,0.03048166986153748,0.15043781022036737,7.188659246467379e-05
117,wrist_pitch,45,0.03803387609553907,0.16832358764846325,8.999613318531584e-05
118,wrist_pitch,50,0.046246124318035146,0.18588895156058297,0.00010975922892421275
119,wrist_pitch,55,0.05504264164823425,0.2031004652881698,0.00013102547058950768
120,wrist_pitch,60,0.06434161800096802,0.21992536573660476,0.0001536330092412202
121,wrist_pitch,65,0.07405628397073333,0.23633162575161948,0.00017740978785940617
122,wrist_pitch,70,0.08409605237060586,0.2522880150848044,0.00020217485080196876
123,wrist_pitch,75,0.09436771408287359,0.2677641598421621,0.00022773972098636192
124,wrist_pitch,80,0.10477666205379677,0.28273060030254027,0.00025390983431399156
125,wrist_pitch,85,0.11522811089732915,0.29715884699588563,0.00028048602042048826
126,wrist_pitch,90,0.1256282822094255,0.31102143493456963,0.0003072660184824408
127,wrist_pitch,95,0.1358855632266059,0.3242919758945529,0.00033404601654439385
128,wrist_pitch,100,0.14591157159166612,0.3369452086468699,0.0003606222026508901
129,wrist_pitch,105,0.15562215400756385,0.348957047043814,0.00038679231597851967
130,wrist_pitch,110,0.16493824614639696,0.360304625868288,0.00041235718616291264
131,wrist_pitch,115,0.1737866533700445,0.3709663443590456,0.000437122249105476
132,wrist_pitch,120,0.18210066373742545,0.380921907328967,0.0004608990277236614
133,wrist_pitch,125,0.1898205398872732,0.39015236379810186,0.0004835065663753746
134,wrist_pitch,130,0.19689386097645695,0.3986401430679363,0.0005047728080406699
