,joint_name,degrees_offset,variance,end_effector_accuracy,end_effector_precision
0,shoulder_yaw,0,0.176934050151632,0.0,0.0
1,shoulder_yaw,5,0.9914407037509916,0.10589546166516675,9.821731207816073e-05
2,shoulder_yaw,10,1.996840873763093,0.21158934530034929,0.00039212175526250054
3,shoulder_yaw,15,3.0022246384741815,0.3168804565908004,0.000879476539276031
4,shoulder_yaw,20,4.0027818847844605,0.42156836792182306,0.0015565725999395425
5,shoulder_yaw,25,4.996069753723747,0.5254537999041269,0.0024182568273896123
6,shoulder_yaw,30,5.980022265037816,0.6283390007134717,0.0034579712843561716
7,shoulder_yaw,35,6.952691819648347,0.7300281225225042,0.0046678031160249656
8,shoulder_yaw,40,7.912189711557746,0.8303275943082288,0.0060385447716405334
9,shoulder_yaw,45,8.856668880331563,0.9290464903254526,0.007559764079527255
10,shoulder_yaw,50,9.784319121419891,1.025996893544791,0.009219883642214707
11,shoulder_yaw,55,10.693366798804941,1.120994253363416,0.011006268947423313
12,shoulder_yaw,60,11.582076160456536,1.2138577369076153,0.012905324524331456
13,shoulder_yaw,65,12.448751783974235,1.3044105732584472,0.014902597413317764
14,shoulder_yaw,70,13.291741391815222,1.3924803899452312,0.016982887161710678
15,shoulder_yaw,75,14.1094383058398,1.4778995410663431,0.019130361508411683
16,shoulder_yaw,80,14.900284506298188,1.560505426412716,0.021328676876961924
17,shoulder_yaw,85,15.66277336154455,1.6401408009865825,0.023561102760027573
18,shoulder_yaw,90,16.39545255061713,1.7166540743262617,0.025810649048662926
19,shoulder_yaw,95,17.09692717168345,1.7898995990672215,0.02806019533729827
20,shoulder_yaw,100,17.765860479984255,1.859737948190114,0.030292621220363906
21,shoulder_yaw,105,18.400979614960605,1.9260361804280315,0.03249093658891418
22,shoulder_yaw,110,19.001074533069815,1.988668093327764,0.03463841093561513
23,shoulder_yaw,115,19.565003005240207,2.047514463483342,0.03671870068400809
24,shoulder_yaw,120,20.091691002552245,2.1024632734845645,0.03871597357299442
25,shoulder_yaw,125,20.58013598204089,2.153409925148509,0.040615029149902504
26,shoulder_yaw,130,21.029407798349066,2.200257438628114,0.0424014144551112
27,shoulder_yaw,135,21.43865113787502,2.242916637018832,0.04406153401779858
28,shoulder_yaw,140,21.80708698401436,2.2813063161119373,0.045582753325685295
29,shoulder_yaw,145,22.134013795969288,2.3153533989713484,0.04695349498130088
30,shoulder_yaw,150,22.418808978992068,2.344993075039733,0.04816332681296969
31,shoulder_yaw,155,22.66093072719793,2.3701689235090866,0.04920304126993627
32,shoulder_yaw,160,22.859917893535638,2.3908330207209447,0.050064725497386296
33,shoulder_yaw,165,23.01539145843708,2.4069460313917954,0.05074182155804981
34,shoulder_yaw,170,23.127055894373715,2.4184772834900223,0.05122917634206335
35,shoulder_yaw,175,23.19469803136051,2.425404826621863,0.051523080785247706
36,shoulder_yaw,180,23.218189843791432,2.4277154738152302,0.05162129809732587
37,shoulder_pitch,0,0.176934050151632,0.0,0.0
38,shoulder_pitch,5,0.9944653970192429,0.09724730985993066,7.57910459660658e-05
39,shoulder_pitch,10,1.930223302851194,0.19430950393836718,0.00030258736824057675
40,shoulder_pitch,15,2.8685879206519767,0.2910018188322268,0.0006786629098676619
41,shoulder_pitch,20,3.8031122488560722,0.387140195224477,0.0012011555088949134
42,shoulder_pitch,25,4.731054083375275,0.4825416282515073,0.0018660886811540872
43,shoulder_pitch,30,5.65032240711493,0.5770245158632876,0.002668401883706651
44,shoulder_pitch,35,6.559027279768855,0.6704090045131925,0.0036019890286312344
45,shoulder_pitch,40,7.45536833254418,0.7625173315194497,0.004659744954039623
46,shoulder_pitch,45,8.337600107835932,0.8531741634465075,0.005833619498648969
47,shoulder_pitch,50,9.204019452814304,0.9422069298621958,0.007114678768369972
48,shoulder_pitch,55,10.052961952031547,1.02944615183535,0.008493173128635317
49,shoulder_pitch,60,10.882801226629596,1.114725764548591,0.00995861140500574
50,shoulder_pitch,65,11.691950715224833,1.1978834334121435,0.01149984072734221
51,shoulder_pitch,70,12.47886492828081,1.2787608630769525,0.013105131409882065
52,shoulder_pitch,75,13.242042323084817,1.357204098758878,0.014762266221230131
53,shoulder_pitch,80,13.980027158061713,1.433063819300378,0.016458633364866773
54,shoulder_pitch,85,14.691412599044313,1.5061956214118166,0.018181322462534278
55,shoulder_pitch,90,15.374842688373956,1.576460294551335,0.019917222810011435
56,shoulder_pitch,95,16.029015088750857,1.643724085920029,0.021653123157488578
57,shoulder_pitch,100,16.65268340578504,1.707858955068005,0.023375812255156128
58,shoulder_pitch,105,17.244659774462114,1.7687428176266513,0.025072179398792728
59,shoulder_pitch,110,17.80381637078454,1.8262597777031755,0.026729314210140832
60,shoulder_pitch,115,18.329088394082348,1.8803003484950214,0.02833460489268068
61,shoulder_pitch,120,18.81947539404813,1.9307616607042215,0.029875834215017168
62,shoulder_pitch,125,19.27404342723234,1.9775476583549518,0.03134127249138761
63,shoulder_pitch,130,19.691926972182394,2.0205692816415426,0.03271976685165293
64,shoulder_pitch,135,20.072330141091136,2.059744636458878,0.034000826121373944
65,shoulder_pitch,140,20.414528632515044,2.0949991502924816,0.03517470066598323
66,shoulder_pitch,145,20.717870675452673,2.126265714171536,0.03623245659139167
67,shoulder_pitch,150,20.981779127611595,2.1534848104146223,0.03716604373631618
68,shoulder_pitch,155,21.205751026495953,2.176604625925009,0.03796835693886881
69,shoulder_pitch,160,21.389360200512108,2.195581150819827,0.03863329011112801
70,shoulder_pitch,165,21.532256745305745,2.2103782622053854,0.03915578271015524
