param_noise, measurement_noise, output_variance
1.000000000000000048e-04,5.000750000000000473e-01,1.000050000000000106e+00,1.500024999999999942e+00,2.000000000000000000e+00,1.000000000000000048e-04,5.000750000000000473e-01,1.000050000000000106e+00,1.500024999999999942e+00,2.000000000000000000e+00,1.000000000000000048e-04,5.000750000000000473e-01,1.000050000000000106e+00,1.500024999999999942e+00,2.000000000000000000e+00,1.000000000000000048e-04,5.000750000000000473e-01,1.000050000000000106e+00,1.500024999999999942e+00,2.000000000000000000e+00,1.000000000000000048e-04,5.000750000000000473e-01,1.000050000000000106e+00,1.500024999999999942e+00,2.000000000000000000e+00
1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.250749999999999917e-01,1.250749999999999917e-01,1.250749999999999917e-01,1.250749999999999917e-01,1.250749999999999917e-01,2.500499999999999945e-01,2.500499999999999945e-01,2.500499999999999945e-01,2.500499999999999945e-01,2.500499999999999945e-01,3.750249999999999972e-01,3.750249999999999972e-01,3.750249999999999972e-01,3.750249999999999972e-01,3.750249999999999972e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
2.326385558932958769e-04,2.279106447139417162e-04,2.417675676106839232e-04,2.482698281851130132e-02,3.574534603191891619e-02,4.766773458647594747e-02,4.309004200327400114e-02,2.739696851901618491e-01,1.345305516221170505e-01,1.572264062978336319e-01,1.534216450904934415e-01,3.139179055310641897e-01,2.071848213587047516e-01,2.791810869614478885e-01,2.401786361057365871e-01,4.713873635580832500e-01,5.170448538744104594e-01,4.201820959216935325e-01,4.219073220707550975e-01,4.182612955961176882e-01,6.797839439741564238e-01,1.556518321819730932e+00,6.551593337197496592e-01,8.824110074803186432e-01,8.950365697101121398e-01
