param_noise, measurement_noise, output_variance
1.000000000000000048e-04,5.000499999999999945e-01,1.000000000000000000e+00,1.000000000000000048e-04,5.000499999999999945e-01,1.000000000000000000e+00,1.000000000000000048e-04,5.000499999999999945e-01,1.000000000000000000e+00
1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,2.500499999999999945e-01,2.500499999999999945e-01,2.500499999999999945e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000232998, 0.000228491, 0.000227402, 0.147545, 0.175525, 0.182, 0.726593, 0.663146, 0.793345
